,location,date,total_cases,total_deaths,total_tests,population,median_age
14669,Somalia,2020-03-28,3,0,,15893219.0,16.8
14670,Somalia,2020-03-29,3,0,,15893219.0,16.8
14671,Somalia,2020-03-30,3,0,,15893219.0,16.8
14672,Somalia,2020-03-31,3,0,,15893219.0,16.8
14673,Somalia,2020-04-01,3,0,,15893219.0,16.8
14674,Somalia,2020-04-02,5,0,,15893219.0,16.8
14675,Somalia,2020-04-03,5,0,,15893219.0,16.8
14676,Somalia,2020-04-04,5,0,,15893219.0,16.8
14677,Somalia,2020-04-05,7,0,,15893219.0,16.8
14678,Somalia,2020-04-06,7,0,,15893219.0,16.8
14679,Somalia,2020-04-07,7,0,,15893219.0,16.8
14680,Somalia,2020-04-08,8,0,,15893219.0,16.8
14681,Somalia,2020-04-09,8,0,,15893219.0,16.8
14682,Somalia,2020-04-10,12,1,,15893219.0,16.8
14683,Somalia,2020-04-11,21,1,,15893219.0,16.8
14684,Somalia,2020-04-12,21,1,,15893219.0,16.8
14685,Somalia,2020-04-13,25,2,,15893219.0,16.8
14686,Somalia,2020-04-14,25,2,,15893219.0,16.8
14687,Somalia,2020-04-15,60,2,,15893219.0,16.8
14688,Somalia,2020-04-16,80,5,,15893219.0,16.8
14689,Somalia,2020-04-17,80,5,,15893219.0,16.8
14690,Somalia,2020-04-18,116,5,,15893219.0,16.8
14691,Somalia,2020-04-19,135,7,,15893219.0,16.8
14692,Somalia,2020-04-20,164,7,,15893219.0,16.8
14693,Somalia,2020-04-21,237,8,,15893219.0,16.8
14694,Somalia,2020-04-22,286,8,,15893219.0,16.8
14695,Somalia,2020-04-23,286,14,,15893219.0,16.8
14696,Somalia,2020-04-24,328,14,,15893219.0,16.8
14697,Somalia,2020-04-25,328,16,,15893219.0,16.8
14698,Somalia,2020-04-26,390,18,,15893219.0,16.8
14699,Somalia,2020-04-27,436,23,,15893219.0,16.8
14700,Somalia,2020-04-28,480,26,,15893219.0,16.8
14701,Somalia,2020-04-29,528,28,,15893219.0,16.8
14702,Somalia,2020-04-30,582,28,,15893219.0,16.8
14703,Somalia,2020-05-01,601,28,,15893219.0,16.8
14704,Somalia,2020-05-02,601,28,,15893219.0,16.8
14705,Somalia,2020-05-03,671,31,,15893219.0,16.8
14706,Somalia,2020-05-04,722,32,,15893219.0,16.8
14707,Somalia,2020-05-05,756,35,,15893219.0,16.8
14708,Somalia,2020-05-06,835,38,,15893219.0,16.8
14709,Somalia,2020-05-07,873,39,,15893219.0,16.8
14710,Somalia,2020-05-08,928,44,,15893219.0,16.8
14711,Somalia,2020-05-09,928,44,,15893219.0,16.8
14712,Somalia,2020-05-10,997,48,,15893219.0,16.8
14713,Somalia,2020-05-11,1054,51,,15893219.0,16.8
14714,Somalia,2020-05-12,1089,52,,15893219.0,16.8
14715,Somalia,2020-05-13,1170,52,,15893219.0,16.8
14716,Somalia,2020-05-14,1219,52,,15893219.0,16.8
14717,Somalia,2020-05-15,1284,53,,15893219.0,16.8
14718,Serbia,2020-02-26,0,0,16.0,6804596.0,41.2
14719,Serbia,2020-02-27,0,0,20.0,6804596.0,41.2
14720,Serbia,2020-02-28,0,0,30.0,6804596.0,41.2
14721,Serbia,2020-02-29,0,0,32.0,6804596.0,41.2
14722,Serbia,2020-03-01,0,0,36.0,6804596.0,41.2
14723,Serbia,2020-03-02,0,0,45.0,6804596.0,41.2
14724,Serbia,2020-03-03,0,0,46.0,6804596.0,41.2
14725,Serbia,2020-03-04,0,0,50.0,6804596.0,41.2
14726,Serbia,2020-03-06,0,0,56.0,6804596.0,41.2
14727,Serbia,2020-03-07,1,0,75.0,6804596.0,41.2
14728,Serbia,2020-03-08,0,0,91.0,6804596.0,41.2
14729,Serbia,2020-03-09,0,0,94.0,6804596.0,41.2
14730,Serbia,2020-03-10,0,0,108.0,6804596.0,41.2
14731,Serbia,2020-03-11,5,0,130.0,6804596.0,41.2
14732,Serbia,2020-03-12,18,0,160.0,6804596.0,41.2
14733,Serbia,2020-03-13,24,0,214.0,6804596.0,41.2
14734,Serbia,2020-03-14,41,0,256.0,6804596.0,41.2
14735,Serbia,2020-03-15,46,0,268.0,6804596.0,41.2
14736,Serbia,2020-03-16,55,0,301.0,6804596.0,41.2
14737,Serbia,2020-03-17,57,0,335.0,6804596.0,41.2
14738,Serbia,2020-03-18,72,0,421.0,6804596.0,41.2
14739,Serbia,2020-03-19,94,0,486.0,6804596.0,41.2
14740,Serbia,2020-03-20,126,0,545.0,6804596.0,41.2
14741,Serbia,2020-03-21,135,1,624.0,6804596.0,41.2
14742,Serbia,2020-03-22,149,1,761.0,6804596.0,41.2
14743,Serbia,2020-03-23,188,1,822.0,6804596.0,41.2
14744,Serbia,2020-03-24,222,1,916.0,6804596.0,41.2
14745,Serbia,2020-03-25,249,1,1161.0,6804596.0,41.2
14746,Serbia,2020-03-26,303,2,1456.0,6804596.0,41.2
14747,Serbia,2020-03-27,384,3,1715.0,6804596.0,41.2
14748,Serbia,2020-03-28,457,6,2086.0,6804596.0,41.2
14749,Serbia,2020-03-29,659,10,2462.0,6804596.0,41.2
14750,Serbia,2020-03-30,741,13,3084.0,6804596.0,41.2
14751,Serbia,2020-03-31,741,13,3561.0,6804596.0,41.2
14752,Serbia,2020-04-01,900,23,4371.0,6804596.0,41.2
14753,Serbia,2020-04-02,1060,23,5008.0,6804596.0,41.2
14754,Serbia,2020-04-03,1171,31,5756.0,6804596.0,41.2
14755,Serbia,2020-04-04,1476,39,6401.0,6804596.0,41.2
14756,Serbia,2020-04-05,1624,44,7360.0,6804596.0,41.2
14757,Serbia,2020-04-06,1908,51,8552.0,6804596.0,41.2
14758,Serbia,2020-04-07,2200,58,9626.0,6804596.0,41.2
14759,Serbia,2020-04-08,2447,61,10761.0,6804596.0,41.2
14760,Serbia,2020-04-09,2666,65,12347.0,6804596.0,41.2
14761,Serbia,2020-04-10,2867,66,14240.0,6804596.0,41.2
14762,Serbia,2020-04-11,3105,71,16399.0,6804596.0,41.2
14763,Serbia,2020-04-12,3380,74,18312.0,6804596.0,41.2
14764,Serbia,2020-04-13,3630,80,20958.0,6804596.0,41.2
14765,Serbia,2020-04-14,4054,85,23398.0,6804596.0,41.2
14766,Serbia,2020-04-15,4465,94,26278.0,6804596.0,41.2
14767,Serbia,2020-04-16,4873,99,29472.0,6804596.0,41.2
14768,Serbia,2020-04-17,5318,103,32566.0,6804596.0,41.2
14769,Serbia,2020-04-18,5690,110,36028.0,6804596.0,41.2
14770,Serbia,2020-04-19,5994,117,38701.0,6804596.0,41.2
14771,Serbia,2020-04-20,6318,122,41812.0,6804596.0,41.2
14772,Serbia,2020-04-21,6630,125,45355.0,6804596.0,41.2
14773,Serbia,2020-04-22,6890,125,48636.0,6804596.0,41.2
14774,Serbia,2020-04-23,7114,134,51324.0,6804596.0,41.2
14775,Serbia,2020-04-24,7276,139,54887.0,6804596.0,41.2
14776,Serbia,2020-04-25,7483,144,59938.0,6804596.0,41.2
14777,Serbia,2020-04-26,7779,151,64303.0,6804596.0,41.2
14778,Serbia,2020-04-27,8042,156,67917.0,6804596.0,41.2
14779,Serbia,2020-04-28,8275,162,73363.0,6804596.0,41.2
14780,Serbia,2020-04-29,8497,168,78942.0,6804596.0,41.2
14781,Serbia,2020-04-30,8724,173,85645.0,6804596.0,41.2
14782,Serbia,2020-05-01,9009,179,91551.0,6804596.0,41.2
14783,Serbia,2020-05-02,9205,185,96637.0,6804596.0,41.2
14784,Serbia,2020-05-03,9362,189,101911.0,6804596.0,41.2
14785,Serbia,2020-05-04,9464,193,106461.0,6804596.0,41.2
14786,Serbia,2020-05-05,9557,197,111278.0,6804596.0,41.2
14787,Serbia,2020-05-06,9677,200,117474.0,6804596.0,41.2
14788,Serbia,2020-05-07,9791,203,122995.0,6804596.0,41.2
14789,Serbia,2020-05-08,9848,206,128805.0,6804596.0,41.2
14790,Serbia,2020-05-09,9943,209,134533.0,6804596.0,41.2
14791,Serbia,2020-05-10,10032,213,140592.0,6804596.0,41.2
14792,Serbia,2020-05-11,10114,215,145604.0,6804596.0,41.2
14793,Serbia,2020-05-12,10176,218,151304.0,6804596.0,41.2
14794,Serbia,2020-05-13,10243,220,156603.0,6804596.0,41.2
14795,Serbia,2020-05-14,10295,222,,6804596.0,41.2
14796,Serbia,2020-05-15,10374,224,,6804596.0,41.2
14797,South Sudan,2020-04-06,1,0,,11193729.0,19.2
14798,South Sudan,2020-04-07,1,0,,11193729.0,19.2
14799,South Sudan,2020-04-08,1,0,,11193729.0,19.2
14800,South Sudan,2020-04-09,2,0,,11193729.0,19.2
14801,South Sudan,2020-04-10,2,0,,11193729.0,19.2
14802,South Sudan,2020-04-11,3,0,,11193729.0,19.2
14803,South Sudan,2020-04-12,4,0,,11193729.0,19.2
14804,South Sudan,2020-04-13,4,0,,11193729.0,19.2
14805,South Sudan,2020-04-14,4,0,,11193729.0,19.2
14806,South Sudan,2020-04-15,4,0,,11193729.0,19.2
14807,South Sudan,2020-04-16,4,0,,11193729.0,19.2
14808,South Sudan,2020-04-17,4,0,,11193729.0,19.2
14809,South Sudan,2020-04-18,4,0,,11193729.0,19.2
14810,South Sudan,2020-04-19,4,0,,11193729.0,19.2
14811,South Sudan,2020-04-20,4,0,,11193729.0,19.2
14812,South Sudan,2020-04-21,4,0,,11193729.0,19.2
14813,South Sudan,2020-04-22,4,0,,11193729.0,19.2
14814,South Sudan,2020-04-23,4,0,,11193729.0,19.2
14815,South Sudan,2020-04-24,4,0,,11193729.0,19.2
14816,South Sudan,2020-04-25,5,0,,11193729.0,19.2
14817,South Sudan,2020-04-26,5,0,,11193729.0,19.2
14818,South Sudan,2020-04-27,6,0,,11193729.0,19.2
14819,South Sudan,2020-04-28,6,0,,11193729.0,19.2
14820,South Sudan,2020-04-29,34,0,,11193729.0,19.2
14821,South Sudan,2020-04-30,34,0,,11193729.0,19.2
14822,South Sudan,2020-05-01,35,0,,11193729.0,19.2
14823,South Sudan,2020-05-02,45,0,,11193729.0,19.2
14824,South Sudan,2020-05-03,45,0,,11193729.0,19.2
14825,South Sudan,2020-05-04,46,0,,11193729.0,19.2
14826,South Sudan,2020-05-05,46,0,,11193729.0,19.2
14827,South Sudan,2020-05-06,52,0,,11193729.0,19.2
14828,South Sudan,2020-05-07,74,0,,11193729.0,19.2
14829,South Sudan,2020-05-08,90,0,,11193729.0,19.2
14830,South Sudan,2020-05-09,120,0,,11193729.0,19.2
14831,South Sudan,2020-05-10,143,0,,11193729.0,19.2
14832,South Sudan,2020-05-11,156,0,,11193729.0,19.2
14833,South Sudan,2020-05-12,156,0,,11193729.0,19.2
14834,South Sudan,2020-05-13,194,0,,11193729.0,19.2
14835,South Sudan,2020-05-14,203,0,,11193729.0,19.2
14836,South Sudan,2020-05-15,231,1,,11193729.0,19.2
14837,Sao Tome and Principe,2020-04-09,4,0,,219161.0,18.7
14838,Sao Tome and Principe,2020-04-10,4,0,,219161.0,18.7
14839,Sao Tome and Principe,2020-04-11,4,0,,219161.0,18.7
14840,Sao Tome and Principe,2020-04-12,4,0,,219161.0,18.7
14841,Sao Tome and Principe,2020-04-13,4,0,,219161.0,18.7
14842,Sao Tome and Principe,2020-04-14,4,0,,219161.0,18.7
14843,Sao Tome and Principe,2020-04-15,4,0,,219161.0,18.7
14844,Sao Tome and Principe,2020-04-16,4,0,,219161.0,18.7
14845,Sao Tome and Principe,2020-04-17,4,0,,219161.0,18.7
14846,Sao Tome and Principe,2020-04-18,4,0,,219161.0,18.7
14847,Sao Tome and Principe,2020-04-19,4,0,,219161.0,18.7
14848,Sao Tome and Principe,2020-04-20,4,0,,219161.0,18.7
14849,Sao Tome and Principe,2020-04-21,4,0,,219161.0,18.7
14850,Sao Tome and Principe,2020-04-22,4,0,,219161.0,18.7
14851,Sao Tome and Principe,2020-04-23,7,0,,219161.0,18.7
14852,Sao Tome and Principe,2020-04-24,8,0,,219161.0,18.7
14853,Sao Tome and Principe,2020-04-25,8,0,,219161.0,18.7
14854,Sao Tome and Principe,2020-04-26,8,0,,219161.0,18.7
14855,Sao Tome and Principe,2020-04-27,8,0,,219161.0,18.7
14856,Sao Tome and Principe,2020-04-28,8,0,,219161.0,18.7
14857,Sao Tome and Principe,2020-04-29,11,0,,219161.0,18.7
14858,Sao Tome and Principe,2020-04-30,14,0,,219161.0,18.7
14859,Sao Tome and Principe,2020-05-01,16,1,,219161.0,18.7
14860,Sao Tome and Principe,2020-05-02,18,1,,219161.0,18.7
14861,Sao Tome and Principe,2020-05-03,18,1,,219161.0,18.7
14862,Sao Tome and Principe,2020-05-04,18,1,,219161.0,18.7
14863,Sao Tome and Principe,2020-05-05,174,3,,219161.0,18.7
14864,Sao Tome and Principe,2020-05-06,174,3,,219161.0,18.7
14865,Sao Tome and Principe,2020-05-07,174,3,,219161.0,18.7
14866,Sao Tome and Principe,2020-05-08,187,4,,219161.0,18.7
14867,Sao Tome and Principe,2020-05-09,208,5,,219161.0,18.7
14868,Sao Tome and Principe,2020-05-10,208,5,,219161.0,18.7
14869,Sao Tome and Principe,2020-05-11,208,5,,219161.0,18.7
14870,Sao Tome and Principe,2020-05-12,212,5,,219161.0,18.7
14871,Sao Tome and Principe,2020-05-13,220,6,,219161.0,18.7
14872,Sao Tome and Principe,2020-05-14,235,7,,219161.0,18.7
14873,Sao Tome and Principe,2020-05-15,235,7,,219161.0,18.7
14874,Suriname,2020-03-15,1,0,,586634.0,29.6
14875,Suriname,2020-03-21,1,0,,586634.0,29.6
14876,Suriname,2020-03-22,5,0,,586634.0,29.6
14877,Suriname,2020-03-23,5,0,,586634.0,29.6
14878,Suriname,2020-03-24,6,0,,586634.0,29.6
14879,Suriname,2020-03-25,8,0,,586634.0,29.6
14880,Suriname,2020-03-26,8,0,,586634.0,29.6
14881,Suriname,2020-03-27,8,0,,586634.0,29.6
14882,Suriname,2020-03-28,8,0,,586634.0,29.6
14883,Suriname,2020-03-29,8,0,,586634.0,29.6
14884,Suriname,2020-03-30,8,0,,586634.0,29.6
14885,Suriname,2020-03-31,8,0,,586634.0,29.6
14886,Suriname,2020-04-01,10,0,,586634.0,29.6
14887,Suriname,2020-04-02,10,0,,586634.0,29.6
14888,Suriname,2020-04-03,10,0,,586634.0,29.6
14889,Suriname,2020-04-04,10,1,,586634.0,29.6
14890,Suriname,2020-04-05,10,1,,586634.0,29.6
14891,Suriname,2020-04-06,10,1,,586634.0,29.6
14892,Suriname,2020-04-07,10,1,,586634.0,29.6
14893,Suriname,2020-04-08,10,1,,586634.0,29.6
14894,Suriname,2020-04-09,10,1,,586634.0,29.6
14895,Suriname,2020-04-10,10,1,,586634.0,29.6
